name,source,target,length,free_flow_speed,jam_density,merge_priority
E2148,3422923601,426962394,22.278,7.0,0.16,1
E2149,3422923601,3422923600,10.897,7.0,0.16,1
E2150,3422923601,456029951,47.378,7.0,0.16,1
E2151,3422924508,427593089,60.061,7.0,0.16,1
E2152,3422924508,460976044,97.694,7.0,0.16,1
E2153,3527916289,3527916470,68.583,7.0,0.16,1
E2154,3527916470,575356520,23.688,7.0,0.16,1
E2155,3527916470,11393402561,53.166,7.0,0.16,1
E2156,3527916470,3527916289,68.583,7.0,0.16,1
E2157,3679886747,456033184,40.403,7.0,0.16,1
E2158,3919859738,426962381,12.868,7.0,0.16,1
E2159,3919859738,3401990810,23.602,7.0,0.16,1
E2160,3919859738,10079173584,34.121,9.0,0.16,1
E2161,3919859742,426962378,13.523,7.0,0.16,1
E2162,3919859742,3919859738,66.835,9.0,0.16,1
E2163,3919859759,426962387,9.49,4.0,0.16,1
E2164,3919859759,456033082,56.681,4.0,0.16,1
E2165,3919859759,6180361887,425.909,9.0,0.16,1
E2166,3919859765,3919859759,100.79599999999999,9.0,0.16,1
E2167,4352585854,693306184,79.851,7.0,0.16,1
E2168,4352585854,427593074,60.156,4.0,0.16,1
E2169,4352585854,442966467,97.172,4.0,0.16,1
E2170,4415661208,427593250,107.413,7.0,0.16,1
E2171,4415661208,427593353,45.196,7.0,0.16,1
E2172,4415661208,4415661209,36.046,7.0,0.16,1
E2173,4415661208,427593207,33.434,7.0,0.16,1
E2174,4415661209,427593243,44.01,7.0,0.16,1
E2175,4415661209,10063063245,93.814,7.0,0.16,1
E2176,4415661209,427593173,90.05,7.0,0.16,1
E2177,4415661209,4415661208,36.046,7.0,0.16,1
E2178,5353889632,427531053,44.172,4.0,0.16,1
E2179,5353889632,10063059442,28.829,4.0,0.16,1
E2180,5353889632,427593077,156.37900000000002,7.0,0.16,1
E2181,5353889634,10063081064,52.707,4.0,0.16,1
E2182,5353889634,427593389,61.588,4.0,0.16,1
E2183,5353889634,5354272793,37.987,7.0,0.16,1
E2184,5353889634,10063081066,33.679,7.0,0.16,1
E2185,5354272793,429286748,63.449,7.0,0.16,1
E2186,5354272793,429286749,64.468,7.0,0.16,1
E2187,5354272793,5353889634,37.987,7.0,0.16,1
E2188,6152779685,426962372,81.696,7.0,0.16,1
E2189,6152779685,456029952,55.212,7.0,0.16,1
E2190,6152779685,456036795,37.605000000000004,7.0,0.16,1
E2191,6152779686,10063594249,99.345,7.0,0.16,1
E2192,6152779686,456036795,42.742,7.0,0.16,1
E2193,6152779686,6152779687,80.496,7.0,0.16,1
E2194,6152779686,456029949,29.247,7.0,0.16,1
E2195,6152779687,6152779686,80.496,7.0,0.16,1
E2196,6152779687,456036759,18.725,7.0,0.16,1
E2197,6152779687,10063706439,24.891,7.0,0.16,1
E2198,6180361887,426962381,8.917,9.0,0.16,1
E2199,6180361887,456086068,59.402,7.0,0.16,1
E2200,6196897701,426962377,52.089,7.0,0.16,1
E2201,6196897701,456036814,19.633,7.0,0.16,1
E2202,6196897701,461754919,125.38,7.0,0.16,1
E2203,6197308206,6197308210,17.258,7.0,0.16,1
E2204,6197308207,427593077,32.358,4.0,0.16,1
E2205,6197308207,10063059356,55.584,7.0,0.16,1
E2206,6197308208,427531060,33.296,7.0,0.16,1
E2207,6197308208,427593283,29.12,7.0,0.16,1
E2208,6197308208,10063059356,88.446,7.0,0.16,1
E2209,6197308210,427531060,44.207,7.0,0.16,1
E2210,6197308210,10063059354,45.551,7.0,0.16,1
E2211,6197308210,6197308206,17.258,7.0,0.16,1
E2212,6197308210,6197308211,39.82,7.0,0.16,1
E2213,6197308211,427593155,11.248,4.0,0.16,1
E2214,6197308211,6197308210,39.82,7.0,0.16,1
E2215,6887682079,11393433712,18.907,7.0,0.16,1
E2216,6887682079,575347923,15.883,7.0,0.16,1
E2217,6887682079,427593264,48.144,7.0,0.16,1
E2218,9190068705,461754771,21.378,7.0,0.16,1
E2219,9190068706,461754777,39.925,7.0,0.16,1
E2220,9190068706,461754780,66.012,7.0,0.16,1
E2221,9190068706,461754804,24.252,7.0,0.16,1
E2222,9190087418,2631196070,52.02,7.0,0.16,1
E2223,9190087418,2631196069,37.235,7.0,0.16,1
E2224,9190087418,11393794847,100.456,7.0,0.16,1
E2225,9190087418,10572417842,103.315,7.0,0.16,1
E2226,9190087422,427593111,5.82,4.0,0.16,1
E2227,9190087422,9190087423,70.134,7.0,0.16,1
E2228,9190087422,427593299,74.14999999999999,4.0,0.16,1
E2229,9190087423,9190087422,70.134,7.0,0.16,1
E2230,9190087428,426962406,37.391,7.0,0.16,1
E2231,9190087428,427593360,53.866,7.0,0.16,1
E2232,9190087428,11006982242,151.638,5.0,0.16,1
E2233,9190087428,10063063249,52.906,7.0,0.16,1
E2234,9190087429,9190087430,129.038,7.0,0.16,1
E2235,9190087430,426962401,53.192,7.0,0.16,1
E2236,9190087430,426962399,93.093,7.0,0.16,1
E2237,9190087430,9190087429,129.038,7.0,0.16,1
E2238,9190087431,9190087432,80.335,7.0,0.16,1
E2239,9190087432,427593137,16.076,4.0,0.16,1
E2240,9190087432,9190087431,80.335,7.0,0.16,1
E2241,9190087433,456029947,83.706,7.0,0.16,1
E2242,9190087433,456029951,11.324,7.0,0.16,1
E2243,9190087433,3422923600,43.251,7.0,0.16,1
E2244,9190087439,10063059448,33.954,7.0,0.16,1
E2245,9190087439,10063059452,69.624,7.0,0.16,1
E2246,9190087439,10063059442,78.136,7.0,0.16,1
E2247,9190087441,456036819,14.681,7.0,0.16,1
E2248,9190087441,456036820,11.604,7.0,0.16,1
E2249,9190087441,9190087442,53.48,7.0,0.16,1
E2250,9190087442,9190087443,23.763,7.0,0.16,1
E2251,9190087442,456033143,38.154,7.0,0.16,1
E2252,9190087442,9190087441,53.48,7.0,0.16,1
E2253,9190087443,9190087442,23.763,7.0,0.16,1
E2254,9190087443,456036809,53.107,7.0,0.16,1
E2255,9190087443,456033177,34.22,7.0,0.16,1
E2256,9190087446,456036794,57.938,7.0,0.16,1
E2257,9190134542,3401990808,29.904,7.0,0.16,1
E2258,9190134542,3401990815,26.356,7.0,0.16,1
E2259,9190134570,427593074,31.333,7.0,0.16,1
E2260,9360650398,9360650399,12.597,7.0,0.16,1
E2261,9360650398,427593394,104.201,4.0,0.16,1
E2262,9360650398,461754624,69.977,7.0,0.16,1
E2263,9360650399,461754622,62.879,7.0,0.16,1
E2264,9360650399,9360650401,106.848,4.0,0.16,1
E2265,9360650399,9360650398,12.597,7.0,0.16,1
E2266,9360650401,427593385,64.551,7.0,0.16,1
E2267,9360650401,9360650403,73.4,4.0,0.16,1
E2268,9360650401,9360650402,12.762,7.0,0.16,1
E2269,9360650402,9360650401,12.762,7.0,0.16,1
E2270,9360650402,9360650398,106.155,4.0,0.16,1
E2271,9360650403,427593088,62.887,4.0,0.16,1
E2272,9362874580,9360650399,124.815,4.0,0.16,1
E2273,9362874580,427593166,86.729,4.0,0.16,1
E2274,9786116672,426962426,3.229,4.0,0.16,1
E2275,9786116672,10063063247,30.206999999999997,4.0,0.16,1
E2276,9786116673,427593365,2.514,4.0,0.16,1
E2277,9786116673,9786116672,58.499,4.0,0.16,1
E2278,9814346291,427593285,4.194,4.0,0.16,1
E2279,9814346291,427593361,194.855,7.0,0.16,1
E2280,9935424306,580248015,155.497,7.0,0.16,1
E2281,9935424306,295747254,7.187,7.0,0.16,1
E2282,9935424306,295747255,129.748,9.0,0.16,1
E2283,9992132933,251361755,7.931,12.0,0.16,1
E2284,9992132933,9992132941,16.549,12.0,0.16,1
E2285,9992132934,9992132936,49.889,12.0,0.16,1
E2286,9992132934,9992132935,8.404,12.0,0.16,1
E2287,9992132935,9992132934,8.404,12.0,0.16,1
E2288,9992132935,9992132939,43.493,12.0,0.16,1
E2289,9992132936,9992132943,43.231,12.0,0.16,1
E2290,9992132936,9992132937,9.169,12.0,0.16,1
E2291,9992132937,9992132936,9.169,12.0,0.16,1
E2292,9992132937,9992132935,49.177,12.0,0.16,1
E2293,9992132938,9992132939,8.063,12.0,0.16,1
E2294,9992132938,9992132934,43.315,12.0,0.16,1
E2295,9992132939,9992132938,8.063,12.0,0.16,1
E2296,9992132939,9992132933,22.98,12.0,0.16,1
E2297,9992132940,251361755,17.08,12.0,0.16,1
E2298,9992132940,9992132941,8.832,12.0,0.16,1
E2299,9992132941,9992132940,8.832,12.0,0.16,1
E2300,9992132941,295734675,93.856,12.0,0.16,1
E2301,9992132942,9992132943,9.277,12.0,0.16,1
E2302,9992132942,9992132937,43.327999999999996,12.0,0.16,1
E2303,9992132943,9992132942,9.277,12.0,0.16,1
E2304,9992132943,1947653270,201.15300000000002,12.0,0.16,1
E2305,10008065414,427593377,103.316,7.0,0.16,1
E2306,10008065414,427593221,92.562,7.0,0.16,1
E2307,10008065414,426962404,35.301,7.0,0.16,1
E2308,10028825561,427593153,39.406,7.0,0.16,1
E2309,10028825561,460976023,41.162,7.0,0.16,1
E2310,10028825561,10028825562,149.665,7.0,0.16,1
E2311,10028825562,460976134,38.964,7.0,0.16,1
E2312,10028825562,460976131,38.174,7.0,0.16,1
E2313,10028825562,10028825561,149.665,7.0,0.16,1
E2314,10028878526,588511500,10.917,9.0,0.16,1
E2315,10028878526,10028878527,70.065,5.0,0.16,1
E2316,10028878527,10028878526,70.065,5.0,0.16,1
E2317,10028878528,10028878531,84.806,7.0,0.16,1
E2318,10028878531,581472284,5.996,9.0,0.16,1
E2319,10028878531,10028878528,84.806,7.0,0.16,1
E2320,10028878532,460976141,47.241,9.0,0.16,1
E2321,10028878532,11393459270,70.524,7.0,0.16,1
E2322,10028878533,10028878534,58.38,7.0,0.16,1
E2323,10028878533,426841174,114.10499999999999,9.0,0.16,1
E2324,10028878534,10028878533,58.38,7.0,0.16,1
E2325,10028878536,426841174,58.333,9.0,0.16,1
E2326,10028878536,427593092,5.225,9.0,0.16,1
E2327,10028878536,10028878538,71.364,7.0,0.16,1
E2328,10028878538,10028878536,71.364,7.0,0.16,1
E2329,10028878539,442966048,43.933,9.0,0.16,1
E2330,10028878539,10028878540,30.29,7.0,0.16,1
E2331,10028878540,10028878539,30.29,7.0,0.16,1
E2332,10053178949,461754824,24.497,7.0,0.16,1
E2333,10060540194,456033070,24.847,9.0,0.16,1
E2334,10060540194,456033068,27.638,9.0,0.16,1
E2335,10060540194,10060540195,55.608,7.0,0.16,1
E2336,10060540195,10060540194,55.608,7.0,0.16,1
E2337,10060540198,447079597,20.244,4.0,0.16,1
E2338,10060540198,10861951570,22.953000000000003,4.0,0.16,1
E2339,10060540198,10060540199,70.275,5.0,0.16,1
E2340,10060540199,10060540198,70.275,5.0,0.16,1
E2341,10060562676,10060562677,36.038,7.0,0.16,1
E2342,10060562676,10060562680,9.331,4.0,0.16,1
E2343,10060562677,10060562676,36.038,7.0,0.16,1
E2344,10060562680,618712334,99.356,7.0,0.16,1
E2345,10060562680,426962427,40.218,4.0,0.16,1
E2346,10060562682,580237168,53.427,12.0,0.16,1
E2347,10060562682,10060562683,32.021,7.0,0.16,1
E2348,10060562683,10060562682,32.021,7.0,0.16,1
E2349,10060577450,427531036,46.3,5.0,0.16,1
E2350,10060577450,427593282,75.332,7.0,0.16,1
E2351,10060601907,10060601908,75.193,7.0,0.16,1
E2352,10060601907,295735339,44.66,7.0,0.16,1
E2353,10060601907,427593398,69.47,7.0,0.16,1
E2354,10060601908,10060601907,75.193,7.0,0.16,1
E2355,10060631521,10060631522,59.784,7.0,0.16,1
E2356,10060631521,427593301,108.60900000000001,4.0,0.16,1
E2357,10060631521,427593398,99.011,4.0,0.16,1
E2358,10060631522,10060631521,59.784,7.0,0.16,1
E2359,10062781009,427593393,66.446,7.0,0.16,1
E2360,10062781009,461754684,19.166,7.0,0.16,1
E2361,10062781009,10062781013,54.339000000000006,7.0,0.16,1
E2362,10062781013,427593406,56.601,7.0,0.16,1
E2363,10062781013,427593339,49.251,7.0,0.16,1
E2364,10062781013,10062781009,54.339,7.0,0.16,1
E2365,10062781013,10062781015,46.248000000000005,7.0,0.16,1
E2366,10062781015,10062781013,46.248000000000005,7.0,0.16,1
E2367,10062781016,10062952518,14.547,7.0,0.16,1
E2368,10062781016,427593406,19.501,7.0,0.16,1
E2369,10062781016,10062952517,50.764,7.0,0.16,1
E2370,10062944258,427593242,31.58,7.0,0.16,1
E2371,10062944258,1290203315,26.059,7.0,0.16,1
E2372,10062944258,10062944259,79.913,7.0,0.16,1
E2373,10062944259,577450614,25.753,7.0,0.16,1
E2374,10062944259,577450613,15.322,7.0,0.16,1
E2375,10062944259,10062944258,79.913,7.0,0.16,1
E2376,10062947367,461754624,30.687,7.0,0.16,1
E2377,10062952517,10062781016,50.764,7.0,0.16,1
E2378,10062952518,427593393,15.284,7.0,0.16,1
E2379,10062952518,10062781016,14.547,7.0,0.16,1
E2380,10062952518,10062952519,56.977,7.0,0.16,1
E2381,10062952519,10062952518,56.977,7.0,0.16,1
E2382,10063052400,427593065,102.605,7.0,0.16,1
E2383,10063059340,11006956800,2.714,7.0,0.16,1
E2384,10063059340,427593360,86.45,7.0,0.16,1
E2385,10063059340,10063059341,56.418,7.0,0.16,1
E2386,10063059341,427593359,89.824,7.0,0.16,1
E2387,10063059341,427593367,104.451,7.0,0.16,1
E2388,10063059341,11006961038,34.984,7.0,0.16,1
E2389,10063059341,10063059340,56.418,7.0,0.16,1
E2390,10063059347,11006982242,9.631,7.0,0.16,1
E2391,10063059347,10063059348,13.706,7.0,0.16,1
E2392,10063059347,11006956795,7.218,7.0,0.16,1
E2393,10063059348,10063059347,13.706,7.0,0.16,1
E2394,10063059349,427593155,43.698,7.0,0.16,1
E2395,10063059349,11006956800,60.788,7.0,0.16,1
E2396,10063059349,10063059350,24.162,7.0,0.16,1
E2397,10063059350,10063059349,24.162,7.0,0.16,1
E2398,10063059353,427593204,54.717,7.0,0.16,1
E2399,10063059353,427531052,100.83800000000001,4.0,0.16,1
E2400,10063059353,427531053,34.676,4.0,0.16,1
E2401,10063059354,6197308210,45.551,7.0,0.16,1
E2402,10063059354,427531052,54.631,7.0,0.16,1
E2403,10063059354,10063059355,38.287,5.0,0.16,1
E2404,10063059354,10063059356,31.037,5.0,0.16,1
E2405,10063059355,427593065,54.086,4.0,0.16,1
E2406,10063059355,10063059354,38.287,5.0,0.16,1
E2407,10063059356,6197308208,88.446,7.0,0.16,1
E2408,10063059356,6197308207,55.584,7.0,0.16,1
E2409,10063059356,10063059354,31.037,5.0,0.16,1
E2410,10063059439,427593222,40.798,7.0,0.16,1
E2411,10063059439,456036827,4.961,7.0,0.16,1
E2412,10063059439,10063059440,32.404,7.0,0.16,1
E2413,10063059440,10063059439,32.404,7.0,0.16,1
E2414,10063059442,5353889632,28.829,4.0,0.16,1
E2415,10063059442,10063059448,33.9,4.0,0.16,1
E2416,10063059442,9190087439,78.136,7.0,0.16,1
E2417,10063059443,456036808,80.36099999999999,7.0,0.16,1
E2418,10063059446,456029941,16.116,7.0,0.16,1
E2419,10063059446,456029943,44.409,7.0,0.16,1
E2420,10063059446,10063059447,50.165,7.0,0.16,1
E2421,10063059447,10063059446,50.165,7.0,0.16,1
E2422,10063059448,456036808,13.995,4.0,0.16,1
E2423,10063059448,9190087439,33.954,7.0,0.16,1
E2424,10063059448,10063059442,33.9,4.0,0.16,1
E2425,10063059452,10063059453,34.282,7.0,0.16,1
E2426,10063059452,456033128,5.877,7.0,0.16,1
E2427,10063059452,9190087439,69.624,7.0,0.16,1
E2428,10063059453,10063059452,34.282,7.0,0.16,1
E2429,10063059453,10063059454,65.514,5.0,0.16,1
E2430,10063059453,456036824,29.326,7.0,0.16,1
E2431,10063059454,10063059453,65.514,5.0,0.16,1
E2432,10063059457,456036822,24.19,7.0,0.16,1
E2433,10063059457,456036824,19.583,7.0,0.16,1
E2434,10063059457,11395368450,37.828,7.0,0.16,1
E2435,10063059459,461755134,35.205,7.0,0.16,1
E2436,10063059459,456033111,12.295,7.0,0.16,1
E2437,10063059459,461754908,122.386,7.0,0.16,1
E2438,10063059460,456033123,31.516,7.0,0.16,1
E2439,10063059461,456036809,23.11,7.0,0.16,1
E2440,10063059461,456033123,24.66,7.0,0.16,1
E2441,10063059461,10542465404,40.996,7.0,0.16,1
E2442,10063059461,10063059464,99.86,7.0,0.16,1
E2443,10063059464,10063059461,99.86,7.0,0.16,1
E2444,10063063241,427593083,78.622,7.0,0.16,1
E2445,10063063241,10063063244,48.963,7.0,0.16,1
E2446,10063063241,10063063242,47.035,7.0,0.16,1
E2447,10063063242,427593158,79.954,12.0,0.16,1
E2448,10063063242,10063063241,47.035,7.0,0.16,1
E2449,10063063243,427593365,38.242,7.0,0.16,1
E2450,10063063243,11393834515,18.976,7.0,0.16,1
E2451,10063063243,10063063244,55.031,7.0,0.16,1
E2452,10063063244,10063063241,48.963,7.0,0.16,1
E2453,10063063244,427593366,36.958,7.0,0.16,1
E2454,10063063244,10063063243,55.031,7.0,0.16,1
E2455,10063063245,4415661209,93.814,7.0,0.16,1
E2456,10063063245,426962419,12.279,7.0,0.16,1
E2457,10063063245,10063063246,52.631,7.0,0.16,1
E2458,10063063246,10063063245,52.631,7.0,0.16,1
E2459,10063063247,10063063248,53.112,7.0,0.16,1
E2460,10063063247,9786116673,28.479,4.0,0.16,1
E2461,10063063248,10063063247,53.112,7.0,0.16,1
E2462,10063063249,9190087428,52.906,7.0,0.16,1
E2463,10063063250,427593208,43.586,7.0,0.16,1
E2464,10063063251,427593355,20.892,7.0,0.16,1
E2465,10063063251,427593208,12.429,7.0,0.16,1
E2466,10063063251,426962399,128.259,7.0,0.16,1
E2467,10063081046,461754827,22.725,7.0,0.16,1
E2468,10063081046,461754797,52.027,7.0,0.16,1
E2469,10063081046,10063081049,37.851,7.0,0.16,1
E2470,10063081047,427593216,66.526,7.0,0.16,1
E2471,10063081049,461754824,21.19,7.0,0.16,1
E2472,10063081049,10997162416,19.616,7.0,0.16,1
E2473,10063081049,10063081046,37.851,7.0,0.16,1
E2474,10063081049,456033195,37.057,7.0,0.16,1
E2475,10063081050,461754780,9.145,4.0,0.16,1
E2476,10063081050,427593216,18.995,4.0,0.16,1
E2477,10063081050,10997162416,33.876,7.0,0.16,1
E2478,10063081051,456033211,17.29,7.0,0.16,1
E2479,10063081051,456033195,27.468,7.0,0.16,1
E2480,10063081051,10156958852,49.462,7.0,0.16,1
E2481,10063081053,456033217,11.917,4.0,0.16,1
E2482,10063081053,10063081054,39.385,7.0,0.16,1
E2483,10063081053,427593216,37.495,4.0,0.16,1
E2484,10063081054,10063081053,39.385,7.0,0.16,1
E2485,10063081055,456033187,23.975,7.0,0.16,1
E2486,10063081055,456033189,48.328,7.0,0.16,1
E2487,10063081055,10063081056,36.188,7.0,0.16,1
E2488,10063081056,456033198,49.978,7.0,0.16,1
E2489,10063081056,456033202,19.896,7.0,0.16,1
E2490,10063081056,10063081055,36.188,7.0,0.16,1
E2491,10063081057,461754782,26.355,7.0,0.16,1
E2492,10063081057,461754777,14.247,7.0,0.16,1
E2493,10063081057,10063081058,45.592,7.0,0.16,1
E2494,10063081057,10063081059,70.872,7.0,0.16,1
E2495,10063081058,10063081057,45.592,7.0,0.16,1
E2496,10063081059,456033215,27.881,7.0,0.16,1
E2497,10063081059,461754779,28.022,7.0,0.16,1
E2498,10063081059,10063081057,70.872,7.0,0.16,1
E2499,10063081060,461754810,21.378,7.0,0.16,1
E2500,10063081060,461754775,10.444,7.0,0.16,1
E2501,10063081060,10063081061,37.591,7.0,0.16,1
E2502,10063081061,461754815,24.445,7.0,0.16,1
E2503,10063081061,461754802,8.962,7.0,0.16,1
E2504,10063081061,10063081060,37.591,7.0,0.16,1
E2505,10063081062,456036823,14.865,4.0,0.16,1
E2506,10063081062,456033141,20.683,4.0,0.16,1
E2507,10063081062,10063081063,51.005,7.0,0.16,1
E2508,10063081063,456033178,3.413,7.0,0.16,1
E2509,10063081063,456033193,33.927,7.0,0.16,1
E2510,10063081063,10063081062,51.005,7.0,0.16,1
E2511,10063081064,427593405,14.493,4.0,0.16,1
E2512,10063081064,5353889634,52.707,4.0,0.16,1
E2513,10063081064,10063081065,33.213,7.0,0.16,1
E2514,10063081065,427593392,14.42,7.0,0.16,1
E2515,10063081065,10063081066,52.961,7.0,0.16,1
E2516,10063081065,10063081064,33.213,7.0,0.16,1
E2517,10063081066,10063081065,52.961,7.0,0.16,1
E2518,10063081066,427593388,61.88,7.0,0.16,1
E2519,10063081066,5353889634,33.679,7.0,0.16,1
E2520,10063081067,10997162419,48.906,7.0,0.16,1
E2521,10063081067,461754791,84.26,7.0,0.16,1
E2522,10063081069,461754787,23.684,7.0,0.16,1
E2523,10063081073,461755399,15.115,7.0,0.16,1
E2524,10063081075,461754633,26.596,7.0,0.16,1
E2525,10063081075,461754843,21.826,7.0,0.16,1
E2526,10063081075,10063081076,50.402,7.0,0.16,1
E2527,10063081076,461754818,21.344,4.0,0.16,1
E2528,10063081076,427593166,24.833,4.0,0.16,1
E2529,10063081076,10063081075,50.402,7.0,0.16,1
E2530,10063081077,461754863,24.942,7.0,0.16,1
E2531,10063081077,461754856,33.054,7.0,0.16,1
E2532,10063081077,461754886,101.949,7.0,0.16,1
E2533,10063081078,461754860,17.998,7.0,0.16,1
E2534,10063089195,10028878531,43.307,9.0,0.16,1
E2535,10063089195,10063089196,29.748,5.0,0.16,1
E2536,10063089196,10063089195,29.748,5.0,0.16,1
E2537,10063089203,427593308,66.438,9.0,0.16,1
E2538,10063089203,10063089204,41.399,7.0,0.16,1
E2539,10063089204,10063089203,41.399,7.0,0.16,1
E2540,10063089206,583465629,61.44,7.0,0.16,1
E2541,10063089206,427593148,48.845,7.0,0.16,1
E2542,10063089206,588511725,14.463,7.0,0.16,1
E2543,10063093173,461539258,19.813,4.0,0.16,1
E2544,10063093173,10063093174,101.688,7.0,0.16,1
E2545,10063093174,461539259,19.448,4.0,0.16,1
E2546,10063093174,461539257,25.807,4.0,0.16,1
E2547,10063093174,10063093173,101.688,7.0,0.16,1
E2548,10063093174,10063093175,53.251,7.0,0.16,1
E2549,10063093175,10063093174,53.251,7.0,0.16,1
E2550,10063093180,11010159796,20.243,4.0,0.16,1
E2551,10063093180,427593176,29.282,4.0,0.16,1
E2552,10063093180,10063093181,58.273,7.0,0.16,1
E2553,10063093181,10063093180,58.273,7.0,0.16,1
E2554,10063093181,427593087,47.413,7.0,0.16,1
E2555,10063093181,10063093182,29.048,7.0,0.16,1
E2556,10063093182,461539236,10.852,7.0,0.16,1
E2557,10063093182,427593321,19.139,7.0,0.16,1
E2558,10063093182,10063093181,29.048,7.0,0.16,1
E2559,10063101926,427593257,42.868,7.0,0.16,1
E2560,10063101926,10063101927,84.895,7.0,0.16,1
E2561,10063101926,461539248,96.84100000000001,7.0,0.16,1
E2562,10063101927,461539249,38.077,7.0,0.16,1
E2563,10063101927,461539248,16.412,7.0,0.16,1
E2564,10063101927,10063101926,84.895,7.0,0.16,1
E2565,10063101927,11393433712,73.349,7.0,0.16,1
E2566,10063104557,427593178,84.42699999999999,7.0,0.16,1
E2567,10063104557,461539245,65.66499999999999,7.0,0.16,1
E2568,10063436999,427593156,34.76,7.0,0.16,1
E2569,10063436999,427593083,15.764,7.0,0.16,1
E2570,10063436999,10063437001,42.788,7.0,0.16,1
E2571,10063437001,427593156,50.117,7.0,0.16,1
E2572,10063437001,11195725591,115.316,7.0,0.16,1
E2573,10063437001,10063436999,42.788,7.0,0.16,1
E2574,10063555312,576099242,17.708,4.0,0.16,1
E2575,10063555312,10063555313,45.592,7.0,0.16,1
E2576,10063555313,10063555312,45.592,7.0,0.16,1
E2577,10063594242,461754917,21.404,7.0,0.16,1
E2578,10063594242,461754944,23.429,7.0,0.16,1
E2579,10063594242,10063594243,44.819,7.0,0.16,1
E2580,10063594243,10063594242,44.819,7.0,0.16,1
E2581,10063594244,456036812,43.278,7.0,0.16,1
E2582,10063594244,456036817,26.777,7.0,0.16,1
E2583,10063594244,10063594245,20.796,7.0,0.16,1
E2584,10063594245,10063594244,20.796,7.0,0.16,1
E2585,10063594246,426962375,42.356,7.0,0.16,1
E2586,10063594247,456033115,21.471,7.0,0.16,1
E2587,10063594248,456036812,27.877,7.0,0.16,1
E2588,10063594249,456036786,32.017,7.0,0.16,1
E2589,10063594249,6152779686,99.345,7.0,0.16,1
E2590,10063594249,10063594250,32.47,7.0,0.16,1
E2591,10063594250,10063594249,32.47,7.0,0.16,1
E2592,10063594251,427531040,42.868,4.0,0.16,1
E2593,10063622104,456029954,40.64,7.0,0.16,1
E2594,10063657547,11195846217,54.101,7.0,0.16,1
E2595,10063657547,427593144,54.492,7.0,0.16,1
E2596,10063706437,456036759,4.738,7.0,0.16,1
E2597,10063706437,10063706438,42.448,7.0,0.16,1
E2598,10063706437,427593277,46.449999999999996,7.0,0.16,1
E2599,10063706438,10063706437,42.448,7.0,0.16,1
E2600,10063706439,6152779687,24.891,7.0,0.16,1
E2601,10063706439,456036765,24.334,7.0,0.16,1
E2602,10063706439,316660383,169.469,7.0,0.16,1
E2603,10063800291,427593312,35.439,7.0,0.16,1
E2604,10063800291,427593179,30.141,7.0,0.16,1
E2605,10063800291,427593314,93.24199999999999,7.0,0.16,1
E2606,10079132806,456086086,27.426,7.0,0.16,1
E2607,10079168131,456086088,29.096,7.0,0.16,1
E2608,10079168131,426962381,29.488,7.0,0.16,1
E2609,10079168131,10079168132,27.269,7.0,0.16,1
E2610,10079168131,1599612417,64.909,7.0,0.16,1
E2611,10079168132,10079168131,27.269,7.0,0.16,1
E2612,10079173584,10079173585,35.704,7.0,0.16,1
E2613,10079173584,574307857,315.98799999999994,9.0,0.16,1
E2614,10079173585,10079173584,35.704,7.0,0.16,1
E2615,10079377643,10028878533,14.243,9.0,0.16,1
E2616,10079377643,10079377644,34.781,7.0,0.16,1
E2617,10079377644,10079377643,34.781,7.0,0.16,1
E2618,10079377645,10079377643,27.791,9.0,0.16,1
E2619,10079377645,10079377646,60.813,7.0,0.16,1
E2620,10079377646,10079377645,60.813,7.0,0.16,1
E2621,10079377651,442966047,29.907,7.0,0.16,1
E2622,10079377651,427593401,46.991,7.0,0.16,1
E2623,10079377651,10079377652,17.73,7.0,0.16,1
E2624,10079377652,10079377651,17.73,7.0,0.16,1
E2625,10079377678,10079377679,52.605,7.0,0.16,1
E2626,10079377678,295747255,56.012,4.0,0.16,1
E2627,10079377678,427593103,109.7,4.0,0.16,1
E2628,10079377679,10079377678,52.605,7.0,0.16,1
E2629,10079417468,427593183,39.665,7.0,0.16,1
E2630,10079417512,610181434,35.095,4.0,0.16,1
E2631,10079417512,427593074,51.702,4.0,0.16,1
E2632,10079417512,10079417513,41.367,7.0,0.16,1
E2633,10079417513,10079417512,41.367,7.0,0.16,1
E2634,10079431024,10079431026,22.455000000000002,7.0,0.16,1
E2635,10079431025,10079431026,26.398,7.0,0.16,1
E2636,10079431026,10079431025,26.398,7.0,0.16,1
E2637,10079431026,613007326,103.406,7.0,0.16,1
E2638,10079431026,10079431024,22.455000000000002,7.0,0.16,1
E2639,10079431070,10079431071,26.701,7.0,0.16,1
E2640,10079431071,10079431074,42.91,4.0,0.16,1
E2641,10079431071,426962429,18.79,4.0,0.16,1
E2642,10079431071,10079431070,26.701,7.0,0.16,1
E2643,10079431072,10079431073,33.357,7.0,0.16,1
E2644,10079431073,427593075,8.251,4.0,0.16,1
E2645,10079431073,610181434,36.739,4.0,0.16,1
E2646,10079431073,10079431072,33.357,7.0,0.16,1
E2647,10079431074,10079431071,42.91,4.0,0.16,1
E2648,10079431074,625854979,71.538,4.0,0.16,1
E2649,10079431074,10079431076,80.236,7.0,0.16,1
E2650,10079431076,10079431074,80.236,7.0,0.16,1
E2651,10079431084,427593121,30.634,7.0,0.16,1
